Time,Driver,LapTime,NumberOfLaps,NumberOfPitStops,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound_ffill,Stint_ffill,TotalLaps,DriverNumber,DriverAbbreviation,Team,TrackTemp,AirTemp,Humidity,Rainfall,TrackStatus,Season,Race,Session,Circuit,OfficialEventName,LapTimeSeconds,TyreCompound,TyreAge,Stint,EstimatedFuelLoad_kg,Classification,UsedInModel,ClassificationReason,EstimatedFuelEffect_sec,EstimatedTrackEvoEffect_sec,EstimatedThermalEffect_sec,NormalisedLapTime_sec,Provenance,Stint_ID,StintBasePace_sec,EstimatedTyreDegradation_sec,NaiveRawStintDelta_sec
0 days 01:28:05.168000,11,0 days 00:01:25.969000,17,1,,,0 days 00:00:28.265000,0 days 00:00:29.412000,0 days 00:00:28.292000,0 days 01:27:07.481000,0 days 01:27:36.893000,0 days 01:28:05.185000,303.0,307.0,302.0,309.0,True,HARD,1.0,10.0,11,11,Red Bull Racing,43.2,28.1,32.0,False,1,2022,2022-09-11_Italian_Grand_Prix,2022-09-11_Race,Monza,2022-09-11 Italian Grand Prix,85.969,HARD,10.0,1,73.3,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,2.419,-0.307,0.001,83.856,FASTF1_CACHE_GROUNDED,2022_2022-09-11_Italian_Grand_Prix_11_s1,84.123,0.0,-0.825
0 days 01:29:32.070000,11,0 days 00:01:26.902000,18,1,,,0 days 00:00:29.018000,0 days 00:00:29.421000,0 days 00:00:28.463000,0 days 01:28:34.203000,0 days 01:29:03.624000,0 days 01:29:32.087000,302.0,309.0,303.0,312.0,False,HARD,1.0,11.0,11,11,Red Bull Racing,43.7,28.1,32.0,False,1,2022,2022-09-11_Italian_Grand_Prix,2022-09-11_Race,Monza,2022-09-11 Italian Grand Prix,86.902,HARD,11.0,1,71.32,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,2.354,-0.318,0.003,84.863,FASTF1_CACHE_GROUNDED,2022_2022-09-11_Italian_Grand_Prix_11_s1,84.123,0.74,0.108
0 days 01:30:58.385000,11,0 days 00:01:26.315000,19,1,,,0 days 00:00:28.259000,0 days 00:00:29.560000,0 days 00:00:28.496000,0 days 01:30:00.346000,0 days 01:30:29.906000,0 days 01:30:58.402000,304.0,308.0,304.0,309.0,False,HARD,1.0,12.0,11,11,Red Bull Racing,43.7,28.2,32.0,False,1,2022,2022-09-11_Italian_Grand_Prix,2022-09-11_Race,Monza,2022-09-11 Italian Grand Prix,86.315,HARD,12.0,1,69.34,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,2.288,-0.329,0.003,84.353,FASTF1_CACHE_GROUNDED,2022_2022-09-11_Italian_Grand_Prix_11_s1,84.123,0.23,-0.479
0 days 01:32:24.731000,11,0 days 00:01:26.346000,20,1,,,0 days 00:00:28.300000,0 days 00:00:29.622000,0 days 00:00:28.424000,0 days 01:31:26.702000,0 days 01:31:56.324000,0 days 01:32:24.748000,,309.0,304.0,325.0,False,HARD,1.0,13.0,11,11,Red Bull Racing,43.7,28.3,31.0,False,1,2022,2022-09-11_Italian_Grand_Prix,2022-09-11_Race,Monza,2022-09-11 Italian Grand Prix,86.346,HARD,13.0,1,67.36,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,2.223,-0.339,0.003,84.459,FASTF1_CACHE_GROUNDED,2022_2022-09-11_Italian_Grand_Prix_11_s1,84.123,0.336,-0.448
0 days 01:33:51.916000,11,0 days 00:01:27.185000,21,1,,,0 days 00:00:28.416000,0 days 00:00:29.821000,0 days 00:00:28.948000,0 days 01:32:53.164000,0 days 01:33:22.985000,0 days 01:33:51.933000,,322.0,310.0,306.0,False,HARD,1.0,14.0,11,11,Red Bull Racing,43.5,28.3,31.0,False,1,2022,2022-09-11_Italian_Grand_Prix,2022-09-11_Race,Monza,2022-09-11 Italian Grand Prix,87.185,HARD,14.0,1,65.38,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,2.158,-0.349,0.002,85.374,FASTF1_CACHE_GROUNDED,2022_2022-09-11_Italian_Grand_Prix_11_s1,84.123,1.251,0.391
0 days 01:35:18.666000,11,0 days 00:01:26.750000,22,1,,,0 days 00:00:28.397000,0 days 00:00:29.858000,0 days 00:00:28.495000,0 days 01:34:20.330000,0 days 01:34:50.188000,0 days 01:35:18.683000,301.0,303.0,304.0,323.0,False,HARD,1.0,15.0,11,11,Red Bull Racing,43.4,28.2,31.0,False,1,2022,2022-09-11_Italian_Grand_Prix,2022-09-11_Race,Monza,2022-09-11 Italian Grand Prix,86.75,HARD,15.0,1,63.4,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,2.092,-0.359,0.002,85.015,FASTF1_CACHE_GROUNDED,2022_2022-09-11_Italian_Grand_Prix_11_s1,84.123,0.892,-0.044
0 days 01:36:45.928000,11,0 days 00:01:27.262000,23,1,,,0 days 00:00:28.747000,0 days 00:00:29.680000,0 days 00:00:28.835000,0 days 01:35:47.430000,0 days 01:36:17.110000,0 days 01:36:45.945000,303.0,320.0,304.0,321.0,False,HARD,1.0,16.0,11,11,Red Bull Racing,43.4,28.2,32.0,False,1,2022,2022-09-11_Italian_Grand_Prix,2022-09-11_Race,Monza,2022-09-11 Italian Grand Prix,87.262,HARD,16.0,1,61.42,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,2.027,-0.368,0.002,85.601,FASTF1_CACHE_GROUNDED,2022_2022-09-11_Italian_Grand_Prix_11_s1,84.123,1.478,0.468
0 days 01:38:12.670000,11,0 days 00:01:26.742000,24,1,,,0 days 00:00:28.526000,0 days 00:00:29.754000,0 days 00:00:28.462000,0 days 01:37:14.471000,0 days 01:37:44.225000,0 days 01:38:12.687000,297.0,299.0,302.0,322.0,False,HARD,1.0,17.0,11,11,Red Bull Racing,43.2,28.3,31.0,False,1,2022,2022-09-11_Italian_Grand_Prix,2022-09-11_Race,Monza,2022-09-11 Italian Grand Prix,86.742,HARD,17.0,1,59.43,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,1.961,-0.376,0.001,85.156,FASTF1_CACHE_GROUNDED,2022_2022-09-11_Italian_Grand_Prix_11_s1,84.123,1.033,-0.052
0 days 01:39:38.779000,11,0 days 00:01:26.109000,25,1,,,0 days 00:00:28.287000,0 days 00:00:29.585000,0 days 00:00:28.237000,0 days 01:38:40.974000,0 days 01:39:10.559000,0 days 01:39:38.796000,301.0,303.0,302.0,309.0,False,HARD,1.0,18.0,11,11,Red Bull Racing,43.6,28.1,31.0,False,1,2022,2022-09-11_Italian_Grand_Prix,2022-09-11_Race,Monza,2022-09-11 Italian Grand Prix,86.109,HARD,18.0,1,57.45,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,1.896,-0.384,0.003,84.594,FASTF1_CACHE_GROUNDED,2022_2022-09-11_Italian_Grand_Prix_11_s1,84.123,0.471,-0.685
0 days 01:41:05.034000,11,0 days 00:01:26.255000,26,1,,,0 days 00:00:28.390000,0 days 00:00:29.525000,0 days 00:00:28.340000,0 days 01:40:07.186000,0 days 01:40:36.711000,0 days 01:41:05.051000,300.0,305.0,302.0,308.0,False,HARD,1.0,19.0,11,11,Red Bull Racing,43.2,27.9,32.0,False,1,2022,2022-09-11_Italian_Grand_Prix,2022-09-11_Race,Monza,2022-09-11 Italian Grand Prix,86.255,HARD,19.0,1,55.47,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,1.831,-0.392,0.001,84.815,FASTF1_CACHE_GROUNDED,2022_2022-09-11_Italian_Grand_Prix_11_s1,84.123,0.692,-0.539
0 days 01:42:31.164000,11,0 days 00:01:26.130000,27,1,,,0 days 00:00:28.292000,0 days 00:00:29.396000,0 days 00:00:28.442000,0 days 01:41:33.343000,0 days 01:42:02.739000,0 days 01:42:31.181000,302.0,306.0,303.0,309.0,False,HARD,1.0,20.0,11,11,Red Bull Racing,43.1,28.1,32.0,False,1,2022,2022-09-11_Italian_Grand_Prix,2022-09-11_Race,Monza,2022-09-11 Italian Grand Prix,86.13,HARD,20.0,1,53.49,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,1.765,-0.4,0.001,84.764,FASTF1_CACHE_GROUNDED,2022_2022-09-11_Italian_Grand_Prix_11_s1,84.123,0.641,-0.664
0 days 01:43:57.248000,11,0 days 00:01:26.084000,28,1,,,0 days 00:00:28.347000,0 days 00:00:29.355000,0 days 00:00:28.382000,0 days 01:42:59.528000,0 days 01:43:28.883000,0 days 01:43:57.265000,303.0,303.0,303.0,,False,HARD,1.0,21.0,11,11,Red Bull Racing,43.4,28.2,31.0,False,1,2022,2022-09-11_Italian_Grand_Prix,2022-09-11_Race,Monza,2022-09-11 Italian Grand Prix,86.084,HARD,21.0,1,51.51,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,1.7,-0.407,0.002,84.789,FASTF1_CACHE_GROUNDED,2022_2022-09-11_Italian_Grand_Prix_11_s1,84.123,0.666,-0.71
0 days 01:45:23.344000,11,0 days 00:01:26.096000,29,1,,,0 days 00:00:28.247000,0 days 00:00:29.465000,0 days 00:00:28.384000,0 days 01:44:25.512000,0 days 01:44:54.977000,0 days 01:45:23.361000,,306.0,303.0,308.0,False,HARD,1.0,22.0,11,11,Red Bull Racing,43.7,28.3,30.0,False,1,2022,2022-09-11_Italian_Grand_Prix,2022-09-11_Race,Monza,2022-09-11 Italian Grand Prix,86.096,HARD,22.0,1,49.53,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,1.634,-0.413,0.003,84.872,FASTF1_CACHE_GROUNDED,2022_2022-09-11_Italian_Grand_Prix_11_s1,84.123,0.749,-0.698
0 days 01:46:49.534000,11,0 days 00:01:26.190000,30,1,,,0 days 00:00:28.282000,0 days 00:00:29.587000,0 days 00:00:28.321000,0 days 01:45:51.643000,0 days 01:46:21.230000,0 days 01:46:49.551000,,307.0,303.0,309.0,False,HARD,1.0,23.0,11,11,Red Bull Racing,43.2,28.3,30.0,False,1,2022,2022-09-11_Italian_Grand_Prix,2022-09-11_Race,Monza,2022-09-11 Italian Grand Prix,86.19,HARD,23.0,1,47.55,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,1.569,-0.42,0.001,85.04,FASTF1_CACHE_GROUNDED,2022_2022-09-11_Italian_Grand_Prix_11_s1,84.123,0.917,-0.604
0 days 01:48:15.885000,11,0 days 00:01:26.351000,31,1,,,0 days 00:00:28.250000,0 days 00:00:29.677000,0 days 00:00:28.424000,0 days 01:47:17.801000,0 days 01:47:47.478000,0 days 01:48:15.902000,304.0,309.0,304.0,311.0,False,HARD,1.0,24.0,11,11,Red Bull Racing,43.2,28.4,30.0,False,1,2022,2022-09-11_Italian_Grand_Prix,2022-09-11_Race,Monza,2022-09-11 Italian Grand Prix,86.351,HARD,24.0,1,45.57,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,1.504,-0.426,0.001,85.272,FASTF1_CACHE_GROUNDED,2022_2022-09-11_Italian_Grand_Prix_11_s1,84.123,1.149,-0.443
0 days 01:49:41.870000,11,0 days 00:01:25.985000,32,1,,,0 days 00:00:28.060000,0 days 00:00:29.549000,0 days 00:00:28.376000,0 days 01:48:43.962000,0 days 01:49:13.511000,0 days 01:49:41.887000,301.0,307.0,304.0,326.0,False,HARD,1.0,25.0,11,11,Red Bull Racing,43.2,28.5,30.0,False,1,2022,2022-09-11_Italian_Grand_Prix,2022-09-11_Race,Monza,2022-09-11 Italian Grand Prix,85.985,HARD,25.0,1,43.58,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,1.438,-0.432,0.001,84.978,FASTF1_CACHE_GROUNDED,2022_2022-09-11_Italian_Grand_Prix_11_s1,84.123,0.855,-0.809
0 days 01:51:09.016000,11,0 days 00:01:27.146000,33,1,,,0 days 00:00:28.174000,0 days 00:00:30.495000,0 days 00:00:28.477000,0 days 01:50:10.061000,0 days 01:50:40.556000,0 days 01:51:09.033000,305.0,329.0,306.0,310.0,False,HARD,1.0,26.0,11,11,Red Bull Racing,43.1,28.4,30.0,False,1,2022,2022-09-11_Italian_Grand_Prix,2022-09-11_Race,Monza,2022-09-11 Italian Grand Prix,87.146,HARD,26.0,1,41.6,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,1.373,-0.437,0.001,86.209,FASTF1_CACHE_GROUNDED,2022_2022-09-11_Italian_Grand_Prix_11_s1,84.123,2.086,0.352
0 days 01:52:35.188000,11,0 days 00:01:26.172000,34,1,,,0 days 00:00:28.097000,0 days 00:00:29.681000,0 days 00:00:28.394000,0 days 01:51:37.130000,0 days 01:52:06.811000,0 days 01:52:35.205000,306.0,310.0,304.0,325.0,False,HARD,1.0,27.0,11,11,Red Bull Racing,43.1,28.3,30.0,False,1,2022,2022-09-11_Italian_Grand_Prix,2022-09-11_Race,Monza,2022-09-11 Italian Grand Prix,86.172,HARD,27.0,1,39.62,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,1.307,-0.442,0.001,85.306,FASTF1_CACHE_GROUNDED,2022_2022-09-11_Italian_Grand_Prix_11_s1,84.123,1.183,-0.622
0 days 01:54:01.213000,11,0 days 00:01:26.025000,35,1,,,0 days 00:00:28.257000,0 days 00:00:29.486000,0 days 00:00:28.282000,0 days 01:53:03.462000,0 days 01:53:32.948000,0 days 01:54:01.230000,,311.0,304.0,312.0,False,HARD,1.0,28.0,11,11,Red Bull Racing,42.9,28.3,30.0,False,1,2022,2022-09-11_Italian_Grand_Prix,2022-09-11_Race,Monza,2022-09-11 Italian Grand Prix,86.025,HARD,28.0,1,37.64,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,1.242,-0.447,0.001,85.229,FASTF1_CACHE_GROUNDED,2022_2022-09-11_Italian_Grand_Prix_11_s1,84.123,1.106,-0.769
0 days 01:55:27.378000,11,0 days 00:01:26.165000,36,1,,,0 days 00:00:28.234000,0 days 00:00:29.519000,0 days 00:00:28.412000,0 days 01:54:29.464000,0 days 01:54:58.983000,0 days 01:55:27.395000,304.0,310.0,304.0,,False,HARD,1.0,29.0,11,11,Red Bull Racing,42.9,28.2,31.0,False,1,2022,2022-09-11_Italian_Grand_Prix,2022-09-11_Race,Monza,2022-09-11 Italian Grand Prix,86.165,HARD,29.0,1,35.66,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,1.177,-0.452,0.001,85.439,FASTF1_CACHE_GROUNDED,2022_2022-09-11_Italian_Grand_Prix_11_s1,84.123,1.316,-0.629
0 days 01:56:53.311000,11,0 days 00:01:25.933000,37,1,,,0 days 00:00:28.278000,0 days 00:00:29.407000,0 days 00:00:28.248000,0 days 01:55:55.673000,0 days 01:56:25.080000,0 days 01:56:53.328000,,309.0,305.0,309.0,True,HARD,1.0,30.0,11,11,Red Bull Racing,42.8,28.3,31.0,False,1,2022,2022-09-11_Italian_Grand_Prix,2022-09-11_Race,Monza,2022-09-11 Italian Grand Prix,85.933,HARD,30.0,1,33.68,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,1.111,-0.457,0.001,85.278,FASTF1_CACHE_GROUNDED,2022_2022-09-11_Italian_Grand_Prix_11_s1,84.123,1.155,-0.861
0 days 01:58:19.179000,11,0 days 00:01:25.868000,38,1,,,0 days 00:00:28.275000,0 days 00:00:29.373000,0 days 00:00:28.220000,0 days 01:57:21.603000,0 days 01:57:50.976000,0 days 01:58:19.196000,,310.0,305.0,310.0,True,HARD,1.0,31.0,11,11,Red Bull Racing,43.2,28.3,31.0,False,1,2022,2022-09-11_Italian_Grand_Prix,2022-09-11_Race,Monza,2022-09-11 Italian Grand Prix,85.868,HARD,31.0,1,31.7,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,1.046,-0.461,0.001,85.282,FASTF1_CACHE_GROUNDED,2022_2022-09-11_Italian_Grand_Prix_11_s1,84.123,1.159,-0.926
0 days 01:59:44.749000,11,0 days 00:01:25.570000,39,1,,,0 days 00:00:28.158000,0 days 00:00:29.272000,0 days 00:00:28.140000,0 days 01:58:47.354000,0 days 01:59:16.626000,0 days 01:59:44.766000,,308.0,305.0,311.0,True,HARD,1.0,32.0,11,11,Red Bull Racing,43.2,28.4,31.0,False,1,2022,2022-09-11_Italian_Grand_Prix,2022-09-11_Race,Monza,2022-09-11 Italian Grand Prix,85.57,HARD,32.0,1,29.72,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,0.981,-0.465,0.001,85.053,FASTF1_CACHE_GROUNDED,2022_2022-09-11_Italian_Grand_Prix_11_s1,84.123,0.93,-1.224
0 days 02:01:10.321000,11,0 days 00:01:25.572000,40,1,,,0 days 00:00:28.147000,0 days 00:00:29.234000,0 days 00:00:28.191000,0 days 02:00:12.913000,0 days 02:00:42.147000,0 days 02:01:10.338000,305.0,309.0,303.0,312.0,False,HARD,1.0,33.0,11,11,Red Bull Racing,43.1,28.3,31.0,False,1,2022,2022-09-11_Italian_Grand_Prix,2022-09-11_Race,Monza,2022-09-11 Italian Grand Prix,85.572,HARD,33.0,1,27.74,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,0.915,-0.469,0.001,85.125,FASTF1_CACHE_GROUNDED,2022_2022-09-11_Italian_Grand_Prix_11_s1,84.123,1.002,-1.222
0 days 02:02:36.021000,11,0 days 00:01:25.700000,41,1,,,0 days 00:00:28.146000,0 days 00:00:29.325000,0 days 00:00:28.229000,0 days 02:01:38.484000,0 days 02:02:07.809000,0 days 02:02:36.038000,303.0,309.0,304.0,311.0,False,HARD,1.0,34.0,11,11,Red Bull Racing,43.1,28.4,31.0,False,1,2022,2022-09-11_Italian_Grand_Prix,2022-09-11_Race,Monza,2022-09-11 Italian Grand Prix,85.7,HARD,34.0,1,25.75,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,0.85,-0.473,0.001,85.322,FASTF1_CACHE_GROUNDED,2022_2022-09-11_Italian_Grand_Prix_11_s1,84.123,1.199,-1.094
0 days 02:07:13.969000,11,0 days 00:01:24.457000,44,2,,,0 days 00:00:27.913000,0 days 00:00:28.710000,0 days 00:00:27.834000,0 days 02:06:17.442000,0 days 02:06:46.152000,0 days 02:07:13.986000,,308.0,305.0,309.0,True,SOFT,2.0,2.0,11,11,Red Bull Racing,42.6,28.3,31.0,False,1,2022,2022-09-11_Italian_Grand_Prix,2022-09-11_Race,Monza,2022-09-11 Italian Grand Prix,84.457,SOFT,2.0,2,19.81,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,0.654,-0.483,0.058,84.228,FASTF1_CACHE_GROUNDED,2022_2022-09-11_Italian_Grand_Prix_11_s2,84.228,0.0,0.0
0 days 02:08:38.535000,11,0 days 00:01:24.566000,45,2,,,0 days 00:00:28.037000,0 days 00:00:28.739000,0 days 00:00:27.790000,0 days 02:07:42.023000,0 days 02:08:10.762000,0 days 02:08:38.552000,303.0,307.0,305.0,308.0,False,SOFT,2.0,3.0,11,11,Red Bull Racing,42.7,28.3,31.0,False,1,2022,2022-09-11_Italian_Grand_Prix,2022-09-11_Race,Monza,2022-09-11 Italian Grand Prix,84.566,SOFT,3.0,2,17.83,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,0.588,-0.487,0.059,84.406,FASTF1_CACHE_GROUNDED,2022_2022-09-11_Italian_Grand_Prix_11_s2,84.228,0.178,0.109
0 days 01:05:29.714000,14,0 days 00:01:28.272000,2,0,,,0 days 00:00:28.465000,0 days 00:00:30.495000,0 days 00:00:29.312000,0 days 01:04:29.935000,0 days 01:05:00.430000,0 days 01:05:29.742000,306.0,307.0,303.0,312.0,True,MEDIUM,0.0,2.0,14,14,Alpine,43.7,27.9,32.0,False,1,2022,2022-09-11_Italian_Grand_Prix,2022-09-11_Race,Monza,2022-09-11 Italian Grand Prix,88.272,MEDIUM,2.0,0,103.02,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,3.4,-0.05,0.032,84.89,FASTF1_CACHE_GROUNDED,2022_2022-09-11_Italian_Grand_Prix_14_s0,84.31,0.58,0.665
0 days 01:06:57.321000,14,0 days 00:01:27.607000,3,0,,,0 days 00:00:28.518000,0 days 00:00:29.905000,0 days 00:00:29.184000,0 days 01:05:58.260000,0 days 01:06:28.165000,0 days 01:06:57.349000,302.0,321.0,301.0,310.0,True,MEDIUM,0.0,3.0,14,14,Alpine,44.1,27.8,32.0,False,1,2022,2022-09-11_Italian_Grand_Prix,2022-09-11_Race,Monza,2022-09-11 Italian Grand Prix,87.607,MEDIUM,3.0,0,101.04,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,3.334,-0.074,0.037,84.31,FASTF1_CACHE_GROUNDED,2022_2022-09-11_Italian_Grand_Prix_14_s0,84.31,0.0,0.0
0 days 01:08:24.738000,14,0 days 00:01:27.417000,4,0,,,0 days 00:00:28.187000,0 days 00:00:30.173000,0 days 00:00:29.057000,0 days 01:07:25.536000,0 days 01:07:55.709000,0 days 01:08:24.766000,303.0,319.0,303.0,327.0,True,MEDIUM,0.0,4.0,14,14,Alpine,44.2,28.0,31.0,False,1,2022,2022-09-11_Italian_Grand_Prix,2022-09-11_Race,Monza,2022-09-11 Italian Grand Prix,87.417,MEDIUM,4.0,0,99.06,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,3.269,-0.096,0.038,84.206,FASTF1_CACHE_GROUNDED,2022_2022-09-11_Italian_Grand_Prix_14_s0,84.31,0.0,-0.19
0 days 01:09:52.240000,14,0 days 00:01:27.502000,5,0,,,0 days 00:00:28.244000,0 days 00:00:30.187000,0 days 00:00:29.071000,0 days 01:08:53.010000,0 days 01:09:23.197000,0 days 01:09:52.268000,,322.0,302.0,,False,MEDIUM,0.0,5.0,14,14,Alpine,43.9,28.1,32.0,False,1,2022,2022-09-11_Italian_Grand_Prix,2022-09-11_Race,Monza,2022-09-11 Italian Grand Prix,87.502,MEDIUM,5.0,0,97.08,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,3.204,-0.117,0.035,84.38,FASTF1_CACHE_GROUNDED,2022_2022-09-11_Italian_Grand_Prix_14_s0,84.31,0.07,-0.105
0 days 01:11:19.686000,14,0 days 00:01:27.446000,6,0,,,0 days 00:00:28.150000,0 days 00:00:30.129000,0 days 00:00:29.167000,0 days 01:10:20.418000,0 days 01:10:50.547000,0 days 01:11:19.714000,,323.0,303.0,329.0,False,MEDIUM,0.0,6.0,14,14,Alpine,43.9,27.8,33.0,False,1,2022,2022-09-11_Italian_Grand_Prix,2022-09-11_Race,Monza,2022-09-11 Italian Grand Prix,87.446,MEDIUM,6.0,0,95.09,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,3.138,-0.138,0.035,84.411,FASTF1_CACHE_GROUNDED,2022_2022-09-11_Italian_Grand_Prix_14_s0,84.31,0.101,-0.161
0 days 01:12:46.889000,14,0 days 00:01:27.203000,7,0,,,0 days 00:00:28.092000,0 days 00:00:29.990000,0 days 00:00:29.121000,0 days 01:11:47.806000,0 days 01:12:17.796000,0 days 01:12:46.917000,305.0,323.0,303.0,328.0,True,MEDIUM,0.0,7.0,14,14,Alpine,43.9,27.9,33.0,False,1,2022,2022-09-11_Italian_Grand_Prix,2022-09-11_Race,Monza,2022-09-11 Italian Grand Prix,87.203,MEDIUM,7.0,0,93.11,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,3.073,-0.157,0.035,84.252,FASTF1_CACHE_GROUNDED,2022_2022-09-11_Italian_Grand_Prix_14_s0,84.31,0.0,-0.404
0 days 01:14:14.304000,14,0 days 00:01:27.415000,8,0,,,0 days 00:00:28.118000,0 days 00:00:30.106000,0 days 00:00:29.191000,0 days 01:13:15.035000,0 days 01:13:45.141000,0 days 01:14:14.332000,302.0,322.0,302.0,329.0,False,MEDIUM,0.0,8.0,14,14,Alpine,43.9,28.0,33.0,False,1,2022,2022-09-11_Italian_Grand_Prix,2022-09-11_Race,Monza,2022-09-11 Italian Grand Prix,87.415,MEDIUM,8.0,0,91.13,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,3.007,-0.175,0.035,84.548,FASTF1_CACHE_GROUNDED,2022_2022-09-11_Italian_Grand_Prix_14_s0,84.31,0.238,-0.192
0 days 01:15:41.791000,14,0 days 00:01:27.487000,9,0,,,0 days 00:00:28.090000,0 days 00:00:30.218000,0 days 00:00:29.179000,0 days 01:14:42.422000,0 days 01:15:12.640000,0 days 01:15:41.819000,303.0,322.0,301.0,330.0,False,MEDIUM,0.0,9.0,14,14,Alpine,44.3,28.1,32.0,False,1,2022,2022-09-11_Italian_Grand_Prix,2022-09-11_Race,Monza,2022-09-11 Italian Grand Prix,87.487,MEDIUM,9.0,0,89.15,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,2.942,-0.193,0.04,84.698,FASTF1_CACHE_GROUNDED,2022_2022-09-11_Italian_Grand_Prix_14_s0,84.31,0.388,-0.12
0 days 01:17:09.766000,14,0 days 00:01:27.975000,10,0,,,0 days 00:00:28.519000,0 days 00:00:30.356000,0 days 00:00:29.100000,0 days 01:16:10.338000,0 days 01:16:40.694000,0 days 01:17:09.794000,307.0,324.0,301.0,327.0,False,MEDIUM,0.0,10.0,14,14,Alpine,44.4,28.2,32.0,False,1,2022,2022-09-11_Italian_Grand_Prix,2022-09-11_Race,Monza,2022-09-11 Italian Grand Prix,87.975,MEDIUM,10.0,0,87.17,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,2.877,-0.21,0.041,85.267,FASTF1_CACHE_GROUNDED,2022_2022-09-11_Italian_Grand_Prix_14_s0,84.31,0.957,0.368
0 days 01:21:55.151000,14,0 days 00:01:27.450000,13,0,,,0 days 00:00:28.047000,0 days 00:00:30.405000,0 days 00:00:28.998000,0 days 01:20:55.776000,0 days 01:21:26.181000,0 days 01:21:55.179000,316.0,311.0,302.0,341.0,False,MEDIUM,0.0,13.0,14,14,Alpine,43.4,28.1,32.0,False,1,2022,2022-09-11_Italian_Grand_Prix,2022-09-11_Race,Monza,2022-09-11 Italian Grand Prix,87.45,MEDIUM,13.0,0,81.23,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,2.681,-0.255,0.029,84.995,FASTF1_CACHE_GROUNDED,2022_2022-09-11_Italian_Grand_Prix_14_s0,84.31,0.685,-0.157
0 days 01:23:23.336000,14,0 days 00:01:28.185000,14,0,,,0 days 00:00:28.237000,0 days 00:00:30.676000,0 days 00:00:29.272000,0 days 01:22:23.416000,0 days 01:22:54.092000,0 days 01:23:23.364000,302.0,322.0,303.0,327.0,False,MEDIUM,0.0,14.0,14,14,Alpine,43.4,28.1,31.0,False,1,2022,2022-09-11_Italian_Grand_Prix,2022-09-11_Race,Monza,2022-09-11 Italian Grand Prix,88.185,MEDIUM,14.0,0,79.25,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,2.615,-0.269,0.029,85.81,FASTF1_CACHE_GROUNDED,2022_2022-09-11_Italian_Grand_Prix_14_s0,84.31,1.5,0.578
0 days 01:24:51.203000,14,0 days 00:01:27.867000,15,0,,,0 days 00:00:28.240000,0 days 00:00:30.411000,0 days 00:00:29.216000,0 days 01:23:51.604000,0 days 01:24:22.015000,0 days 01:24:51.231000,,322.0,302.0,337.0,False,MEDIUM,0.0,15.0,14,14,Alpine,43.3,28.1,32.0,False,1,2022,2022-09-11_Italian_Grand_Prix,2022-09-11_Race,Monza,2022-09-11 Italian Grand Prix,87.867,MEDIUM,15.0,0,77.26,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,2.55,-0.282,0.028,85.571,FASTF1_CACHE_GROUNDED,2022_2022-09-11_Italian_Grand_Prix_14_s0,84.31,1.261,0.26
